"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Tarrant County, TX"	"48439"	"2006"	"2006"	64	10309	6.2	4.8	7.9
	"Tarrant County, TX"	"48439"	"2007"	"2007"	85	10765	7.9	6.3	9.8
	"Tarrant County, TX"	"48439"	"2008"	"2008"	57	10730	5.3	4.0	6.9
	"Tarrant County, TX"	"48439"	"2009"	"2009"	73	11205	6.5	5.1	8.2
	"Tarrant County, TX"	"48439"	"2010"	"2010"	60	11243	5.3	4.1	6.9
	"Tarrant County, TX"	"48439"	"2011"	"2011"	78	10705	7.3	5.8	9.1
	"Tarrant County, TX"	"48439"	"2012"	"2012"	63	10831	5.8	4.5	7.4
	"Tarrant County, TX"	"48439"	"2013"	"2013"	81	10710	7.6	6.0	9.4
	"Tarrant County, TX"	"48439"	"2014"	"2014"	67	11286	5.9	4.6	7.5
	"Tarrant County, TX"	"48439"	"2015"	"2015"	68	11430	5.9	4.6	7.5
	"Tom Green County, TX"	"48451"	"2001"	"2001"	10	709	14.1 (Unreliable)	6.8	25.9
	"Tom Green County, TX"	"48451"	"2005"	"2005"	10	737	13.6 (Unreliable)	6.5	25.0
	"Travis County, TX"	"48453"	"1999"	"1999"	25	5418	4.6	3.0	6.8
	"Travis County, TX"	"48453"	"2000"	"2000"	38	5528	6.9	4.9	9.4
	"Travis County, TX"	"48453"	"2001"	"2001"	40	6376	6.3	4.5	8.5
	"Travis County, TX"	"48453"	"2002"	"2002"	31	6483	4.8	3.2	6.8
	"Travis County, TX"	"48453"	"2003"	"2003"	42	6535	6.4	4.6	8.7
	"Travis County, TX"	"48453"	"2004"	"2004"	32	6806	4.7	3.2	6.6
	"Travis County, TX"	"48453"	"2005"	"2005"	47	6931	6.8	5.0	9.0
	"Travis County, TX"	"48453"	"2006"	"2006"	45	7199	6.3	4.6	8.4
	"Travis County, TX"	"48453"	"2007"	"2007"	33	7542	4.4	3.0	6.1
	"Travis County, TX"	"48453"	"2008"	"2008"	42	7606	5.5	4.0	7.5
	"Travis County, TX"	"48453"	"2009"	"2009"	37	7734	4.8	3.4	6.6
	"Travis County, TX"	"48453"	"2010"	"2010"	45	7647	5.9	4.3	7.9
	"Travis County, TX"	"48453"	"2011"	"2011"	43	7683	5.6	4.1	7.5
	"Travis County, TX"	"48453"	"2012"	"2012"	22	7494	2.9	1.8	4.4
	"Travis County, TX"	"48453"	"2013"	"2013"	22	7561	2.9	1.8	4.4
	"Travis County, TX"	"48453"	"2014"	"2014"	46	7668	6.0	4.4	8.0
	"Travis County, TX"	"48453"	"2015"	"2015"	22	7893	2.8	1.7	4.2
	"Webb County, TX"	"48479"	"1999"	"1999"	30	4119	7.3	4.9	10.4
	"Webb County, TX"	"48479"	"2000"	"2000"	35	4095	8.5	6.0	11.9
	"Webb County, TX"	"48479"	"2001"	"2001"	29	5445	5.3	3.6	7.6
	"Webb County, TX"	"48479"	"2002"	"2002"	25	5435	4.6	3.0	6.8
	"Webb County, TX"	"48479"	"2003"	"2003"	36	5414	6.6	4.7	9.2
	"Webb County, TX"	"48479"	"2004"	"2004"	26	5366	4.8	3.2	7.1
	"Webb County, TX"	"48479"	"2005"	"2005"	32	5258	6.1	4.2	8.6
	"Webb County, TX"	"48479"	"2006"	"2006"	30	5074	5.9	4.0	8.4
	"Webb County, TX"	"48479"	"2007"	"2007"	33	5050	6.5	4.5	9.2
	"Webb County, TX"	"48479"	"2008"	"2008"	32	5146	6.2	4.3	8.8
	"Webb County, TX"	"48479"	"2009"	"2009"	27	4769	5.7	3.7	8.2
	"Webb County, TX"	"48479"	"2010"	"2010"	29	4693	6.2	4.1	8.9
	"Webb County, TX"	"48479"	"2011"	"2011"	28	5317	5.3	3.5	7.6
	"Webb County, TX"	"48479"	"2012"	"2012"	31	5217	5.9	4.0	8.4
	"Webb County, TX"	"48479"	"2013"	"2013"	20	5310	3.8	2.3	5.8
	"Webb County, TX"	"48479"	"2014"	"2014"	39	5406	7.2	5.1	9.9
	"Webb County, TX"	"48479"	"2015"	"2015"	25	5483	4.6	3.0	6.7
	"Williamson County, TX"	"48491"	"2008"	"2008"	10	1943	5.1 (Unreliable)	2.5	9.5
	"Williamson County, TX"	"48491"	"2010"	"2010"	12	2090	5.7 (Unreliable)	3.0	10.0
	"Salt Lake County, UT"	"49035"	"1999"	"1999"	14	2966	4.7 (Unreliable)	2.6	7.9
	"Salt Lake County, UT"	"49035"	"2000"	"2000"	17	3046	5.6 (Unreliable)	3.3	8.9
	"Salt Lake County, UT"	"49035"	"2001"	"2001"	24	3558	6.7	4.3	10.0
	"Salt Lake County, UT"	"49035"	"2002"	"2002"	29	3742	7.7	5.2	11.1
	"Salt Lake County, UT"	"49035"	"2003"	"2003"	22	3767	5.8	3.7	8.8
	"Salt Lake County, UT"	"49035"	"2004"	"2004"	32	3804	8.4	5.8	11.9
	"Salt Lake County, UT"	"49035"	"2005"	"2005"	17	3841	4.4 (Unreliable)	2.6	7.1
	"Salt Lake County, UT"	"49035"	"2006"	"2006"	23	4136	5.6	3.5	8.3
	"Salt Lake County, UT"	"49035"	"2007"	"2007"	29	4596	6.3	4.2	9.1
	"Salt Lake County, UT"	"49035"	"2008"	"2008"	29	4678	6.2	4.2	8.9
	"Salt Lake County, UT"	"49035"	"2009"	"2009"	13	4611	2.8 (Unreliable)	1.5	4.8
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	16	4366	3.7 (Unreliable)	2.1	6.0
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	17	4419	3.8 (Unreliable)	2.2	6.2
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	23	4324	5.3	3.4	8.0
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	23	4348	5.3	3.4	7.9
	"Salt Lake County, UT"	"49035"	"2014"	"2014"	26	4263	6.1	4.0	8.9
	"Salt Lake County, UT"	"49035"	"2015"	"2015"	22	4388	5.0	3.1	7.6
	"Utah County, UT"	"49049"	"2003"	"2003"	11	1110	9.9 (Unreliable)	4.9	17.7
	"Utah County, UT"	"49049"	"2006"	"2006"	10	1319	7.6 (Unreliable)	3.6	13.9
	"Utah County, UT"	"49049"	"2008"	"2008"	12	1377	8.7 (Unreliable)	4.5	15.2
	"Utah County, UT"	"49049"	"2009"	"2009"	11	1560	7.1 (Unreliable)	3.5	12.6
	"Utah County, UT"	"49049"	"2013"	"2013"	10	1620	6.2 (Unreliable)	3.0	11.4
	"Utah County, UT"	"49049"	"2015"	"2015"	11	1629	6.8 (Unreliable)	3.4	12.1
	"Weber County, UT"	"49057"	"2007"	"2007"	10	955	10.5 (Unreliable)	5.0	19.3
	"Weber County, UT"	"49057"	"2014"	"2014"	11	925	11.9 (Unreliable)	5.9	21.3
	"Fairfax County, VA"	"51059"	"2000"	"2000"	13	2236	5.8 (Unreliable)	3.1	9.9
	"Fairfax County, VA"	"51059"	"2001"	"2001"	12	2897	4.1 (Unreliable)	2.1	7.2
	"Fairfax County, VA"	"51059"	"2002"	"2002"	12	3068	3.9 (Unreliable)	2.0	6.8
	"Fairfax County, VA"	"51059"	"2003"	"2003"	16	3029	5.3 (Unreliable)	3.0	8.6
	"Fairfax County, VA"	"51059"	"2004"	"2004"	15	2975	5.0 (Unreliable)	2.8	8.3
	"Fairfax County, VA"	"51059"	"2005"	"2005"	16	3231	5.0 (Unreliable)	2.8	8.0
	"Fairfax County, VA"	"51059"	"2006"	"2006"	14	3234	4.3 (Unreliable)	2.4	7.3
	"Fairfax County, VA"	"51059"	"2007"	"2007"	29	3368	8.6	5.8	12.4
	"Fairfax County, VA"	"51059"	"2008"	"2008"	17	3400	5.0 (Unreliable)	2.9	8.0
	"Fairfax County, VA"	"51059"	"2009"	"2009"	25	3279	7.6	4.9	11.3
	"Fairfax County, VA"	"51059"	"2010"	"2010"	18	3201	5.6 (Unreliable)	3.3	8.9
	"Fairfax County, VA"	"51059"	"2011"	"2011"	24	3917	6.1	3.9	9.1
	"Fairfax County, VA"	"51059"	"2012"	"2012"	17	3925	4.3 (Unreliable)	2.5	6.9
	"Fairfax County, VA"	"51059"	"2013"	"2013"	13	3933	3.3 (Unreliable)	1.8	5.7
	"Fairfax County, VA"	"51059"	"2014"	"2014"	17	4051	4.2 (Unreliable)	2.4	6.7
	"Fairfax County, VA"	"51059"	"2015"	"2015"	17	3949	4.3 (Unreliable)	2.5	6.9
	"Prince William County, VA"	"51153"	"2007"	"2007"	14	2298	6.1 (Unreliable)	3.3	10.2
	"Prince William County, VA"	"51153"	"2008"	"2008"	12	2030	5.9 (Unreliable)	3.1	10.3
	"Prince William County, VA"	"51153"	"2009"	"2009"	12	1758	6.8 (Unreliable)	3.5	11.9
	"Grant County, WA"	"53025"	"2009"	"2009"	11	965	11.4 (Unreliable)	5.7	20.4
	"King County, WA"	"53033"	"1999"	"1999"	11	2200	5.0 (Unreliable)	2.5	8.9
	"King County, WA"	"53033"	"2000"	"2000"	13	2258	5.8 (Unreliable)	3.1	9.8
	"King County, WA"	"53033"	"2001"	"2001"	11	2780	4.0 (Unreliable)	2.0	7.1
	"King County, WA"	"53033"	"2002"	"2002"	17	2941	5.8 (Unreliable)	3.4	9.3
	"King County, WA"	"53033"	"2003"	"2003"	13	3142	4.1 (Unreliable)	2.2	7.1
	"King County, WA"	"53033"	"2004"	"2004"	20	3585	5.6	3.4	8.6
	"King County, WA"	"53033"	"2005"	"2005"	16	3653	4.4 (Unreliable)	2.5	7.1
	"King County, WA"	"53033"	"2006"	"2006"	15	3936	3.8 (Unreliable)	2.1	6.3
	"King County, WA"	"53033"	"2007"	"2007"	15	4326	3.5 (Unreliable)	1.9	5.7
	"King County, WA"	"53033"	"2008"	"2008"	32	4462	7.2	4.9	10.1
	"King County, WA"	"53033"	"2009"	"2009"	17	4404	3.9 (Unreliable)	2.2	6.2
	"King County, WA"	"53033"	"2010"	"2010"	21	4113	5.1	3.2	7.8
	"King County, WA"	"53033"	"2011"	"2011"	13	4325	3.0 (Unreliable)	1.6	5.1
	"King County, WA"	"53033"	"2013"	"2013"	12	4294	2.8 (Unreliable)	1.4	4.9
	"King County, WA"	"53033"	"2014"	"2014"	20	4067	4.9	3.0	7.6
	"King County, WA"	"53033"	"2015"	"2015"	17	4074	4.2 (Unreliable)	2.4	6.7
	"Pierce County, WA"	"53053"	"1999"	"1999"	11	1136	9.7 (Unreliable)	4.8	17.3
	"Pierce County, WA"	"53053"	"2001"	"2001"	10	1204	8.3 (Unreliable)	4.0	15.3
	"Pierce County, WA"	"53053"	"2007"	"2007"	12	2090	5.7 (Unreliable)	3.0	10.0
	"Pierce County, WA"	"53053"	"2009"	"2009"	10	2121	4.7 (Unreliable)	2.3	8.7
	"Pierce County, WA"	"53053"	"2012"	"2012"	11	2001	5.5 (Unreliable)	2.7	9.8
	"Pierce County, WA"	"53053"	"2014"	"2014"	12	1900	6.3 (Unreliable)	3.3	11.0
	"Snohomish County, WA"	"53061"	"2007"	"2007"	11	1801	6.1 (Unreliable)	3.0	10.9
	"Snohomish County, WA"	"53061"	"2014"	"2014"	10	1612	6.2 (Unreliable)	3.0	11.4
	"Yakima County, WA"	"53077"	"1999"	"1999"	18	2283	7.9 (Unreliable)	4.7	12.5
	"Yakima County, WA"	"53077"	"2000"	"2000"	14	2296	6.1 (Unreliable)	3.3	10.2
	"Yakima County, WA"	"53077"	"2001"	"2001"	13	2454	5.3 (Unreliable)	2.8	9.1
	"Yakima County, WA"	"53077"	"2002"	"2002"	15	2438	6.2 (Unreliable)	3.4	10.1
	"Yakima County, WA"	"53077"	"2003"	"2003"	20	2492	8.0	4.9	12.4
	"Yakima County, WA"	"53077"	"2004"	"2004"	18	2892	6.2 (Unreliable)	3.7	9.8
	"Yakima County, WA"	"53077"	"2005"	"2005"	16	2699	5.9 (Unreliable)	3.4	9.6
	"Yakima County, WA"	"53077"	"2006"	"2006"	19	2851	6.7 (Unreliable)	4.0	10.4
	"Yakima County, WA"	"53077"	"2007"	"2007"	16	2923	5.5 (Unreliable)	3.1	8.9
	"Yakima County, WA"	"53077"	"2008"	"2008"	27	2977	9.1	6.0	13.2
	"Yakima County, WA"	"53077"	"2009"	"2009"	20	2945	6.8	4.1	10.5
	"Yakima County, WA"	"53077"	"2010"	"2010"	15	2857	5.3 (Unreliable)	2.9	8.7
	"Yakima County, WA"	"53077"	"2012"	"2012"	12	2713	4.4 (Unreliable)	2.3	7.7
	"Yakima County, WA"	"53077"	"2013"	"2013"	15	2636	5.7 (Unreliable)	3.2	9.4
	"Yakima County, WA"	"53077"	"2014"	"2014"	12	2719	4.4 (Unreliable)	2.3	7.7
	"Yakima County, WA"	"53077"	"2015"	"2015"	11	2673	4.1 (Unreliable)	2.1	7.4
	"Milwaukee County, WI"	"55079"	"1999"	"1999"	19	2112	9.0 (Unreliable)	5.4	14.0
	"Milwaukee County, WI"	"55079"	"2002"	"2002"	12	2601	4.6 (Unreliable)	2.4	8.1
	"Milwaukee County, WI"	"55079"	"2003"	"2003"	20	2695	7.4	4.5	11.5
	"Milwaukee County, WI"	"55079"	"2004"	"2004"	14	2836	4.9 (Unreliable)	2.7	8.3
	"Milwaukee County, WI"	"55079"	"2005"	"2005"	14	2868	4.9 (Unreliable)	2.7	8.2
	"Milwaukee County, WI"	"55079"	"2006"	"2006"	15	3084	4.9 (Unreliable)	2.7	8.0
	"Milwaukee County, WI"	"55079"	"2007"	"2007"	13	3314	3.9 (Unreliable)	2.1	6.7
	"Milwaukee County, WI"	"55079"	"2008"	"2008"	27	3389	8.0	5.3	11.6
	"Milwaukee County, WI"	"55079"	"2009"	"2009"	23	3366	6.8	4.3	10.3
	"Milwaukee County, WI"	"55079"	"2010"	"2010"	16	3245	4.9 (Unreliable)	2.8	8.0
	"Milwaukee County, WI"	"55079"	"2011"	"2011"	18	2939	6.1 (Unreliable)	3.6	9.7
	"Milwaukee County, WI"	"55079"	"2012"	"2012"	10	3075	3.3 (Unreliable)	1.6	6.0
	"Milwaukee County, WI"	"55079"	"2013"	"2013"	10	3058	3.3 (Unreliable)	1.6	6.0
	"Milwaukee County, WI"	"55079"	"2014"	"2014"	14	2769	5.1 (Unreliable)	2.8	8.5
	"Milwaukee County, WI"	"55079"	"2015"	"2015"	18	2859	6.3 (Unreliable)	3.7	10.0
"---"
"Dataset: Compressed Mortality, 1999-2015"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Age Group: < 1 year"
"Gender: All"
"Hispanic Origin: Hispanic or Latino"
"ICD-10 Codes: All"
"Race: All"
"States: All"
"Year: All, 1999 to 2015"
"Group By: County, Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Oct 9, 2017 3:37:12 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2015 on CDC WONDER Online Database, released December 2016. Data are from the Compressed Mortality File 1999-2015 Series 20"
"No. 2U, 2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Oct 9, 2017 3:37:12 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"2. Data discontinuity due to county line boundary changes in requested years. See Caveats below for more information."
"3. Deaths for Allen Parish, Louisiana are under reported in years 2006 through 2008. See Caveats below for more information."
"---"
Caveats:
"1. Due to confidentiality constraints, sub-national death counts and rates are suppressed when the number of deaths is less than"
"10. Figures representing infant deaths and births have additional constraints for national and local data. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2015 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2015 series released by NCHS on June 28, 2016."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Not Stated."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Racial Differences."
"8. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Confidence-Intervals."
"9. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
"10. Denali Borough, Alaska (FIPS code 02068) data are only available for 2003 and later; for computational purposes, counts and"
"population estimates for 1999-2002 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not"
"include any data for years prior to 2003, only data for 2003 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Denali Borough."
"11. Hoonah-Angoon Census Area, Alaska (FIPS code 02105) data are only available for 2014 and later; for computational purposes,"
"counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this"
"entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Hoonah-Angoon Census Area."
"12. Petersburg Borough/Census Area, Alaska (FIPS code 02195) data are only available for 2014 and later; for computational"
"purposes, counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for"
"this entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Petersburg Borough/Census Area."
"13. Prince of Wales-Hyder Census Area, Alaska (FIPS code 02198) data are only available for 2014 and later; for computational"
"purposes, counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for"
"this entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Prince of Wales-Hyder Census Area."
"14. Prince of Wales-Outer Ketchikan Census Area, Alaska (FIPS code 02201) data are available only for 1999-2013. For 2014 and"
"beyond, death counts and population estimates for Prince of Wales-Outer Ketchikan Census Area Census Area are reported as Prince"
"of Wales-Hyder Census Area (FIPS code 02198). Death counts and population estimates for this entity from multi-year requests,"
"only reflect data from 1999 through 2013; for 2014 and beyond they have been set to zero. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Prince of Wales-Outer Ketchikan Census Area."
"15. Skagway Municipality, Alaska (FIPS code 02230) data are only available for 2014 and later; for computational purposes,"
"counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this"
"entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Skagway Municipality."
"16. Skagway-Hoonah-Angoon Census Area, Alaska (FIPS code 02232) data are available only for 1999-2013. For 2014 and beyond,"
"death counts and population estimates for Skagway-Hoonah-Angoon Census Area are reported as Hoonah-Angoon Census Area(FIPS code"
"02105) and Skagway Municipality, (FIPS code 02230). Death counts and population estimates for this entity from multi-year"
"requests, only reflect data from 1999 through 2013; for 2014 and beyond they have been set to zero. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Skagway-Hoonah-Angoon Census Area."
"17. Wrangell City and Borough, Alaska (FIPS code 02275) data are only available for 2014 and later; for computational purposes,"
"counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this"
"entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Wrangell City and Borough."
"18. Wrangell-Petersburg Census Area, Alaska (FIPS code 02280) data are available only for 1999-2013. For 2014 and beyond, death"
"counts and population estimates for Wrangell-Petersburg Census Area are reported as Petersburg Borough/Census Area (FIPS code"
"02195) and Wrangell City and Borough, (FIPS code 02275). Death counts and population estimates for this entity from multi-year"
"requests, only reflect data from 1999 through 2013; for 2014 and beyond they have been set to zero. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Wrangell-Petersburg Census Area."
"19. Yukon-Koyukuk Census Area (FIPS code 02290) has a discontinuity in the mortality and population data between the years 2002"
"and 2003. This discontinuity occurs because part of Yukon-Koyukuk Census Area became Denali Borough, Alaska (FIPS code 02068)"
"and beginning in 2003, deaths and population counts for this former part of Yukon-Koyukuk are reported for Denali Borough and"
"are no longer included with data for Yukon-Koyukuk. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Yukon-Koyukuk,"
"Alaska."
"20. Adams County, Colorado (FIPS code 08001) has a discontinuity in the mortality and population data between the years 2002 and"
"2003. This discontinuity occurs because territory in this county has been combined with other territory to form a new county,"
"Broomfield, Colorado (FIPS code 08014). Beginning in 2003 deaths and population counts for this territory are reported with"
"Broomfield county and are no longer included with data for Adams County."
"21. Boulder County, Colorado (FIPS code 08013) has a discontinuity in the mortality and population data between the years 2002"
"and 2003. This discontinuity occurs because territory in this county has been combined with other territory to form a new"
"county, Broomfield, Colorado (FIPS code 08014). Beginning in 2003 deaths and population counts for this territory are reported"
"with Broomfield county and are no longer included with data for Boulder County."
"22. Broomfield, Colorado (FIPS code 08014) data are only available for 2003 and later; for computational purposes, counts and"
"population estimates for 1999-2002 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not"
"include any data for years prior to 2003, only data for 2003 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Broomfield."
"23. Jefferson County, Colorado (FIPS code 08059) has a discontinuity in the mortality and population data between the years 2002"
"and 2003. This discontinuity occurs because territory in this county has been combined with other territory to form a new"
"county, Broomfield, Colorado (FIPS code 08014). Beginning in 2003 deaths and population counts for this territory are reported"
"with Broomfield county and are no longer included with data for Jefferson County."
"24. Weld County, Colorado (FIPS code 08123) has a discontinuity in the mortality and population data between the years 2002 and"
"2003. This discontinuity occurs because territory in this county has been combined with other territory to form a new county,"
"Broomfield, Colorado (FIPS code 08014). Beginning in 2003 deaths and population counts for this territory are reported with"
"Broomfield county and are no longer included with data for Weld County."
"25. Allen Parish, Louisiana (FIPS code 22003) data in 2006 through 2008 are under reported due to problems with registering the"
"deaths with the Louisiana Vital Statistics Office."
"26. Carson City, Nevada (FIPS code 32510) data are shown separately from the adjacent counties for."
"27. Baltimore city, Maryland (FIPS code 24510) and Baltimore County, Maryland (FIPS code 24005) data are reported separately."
"28. St. Louis city, Missouri (FIPS code 29510) and St. Louis County, Missouri (FIPS code 29189) data are reported separately."
"29. Alleghany, Virginia (FIPS code 51005) has a discontinuity in the mortality and population data between the years 2000 and"
"2001. This discontinuity occurs because for 2001 and beyond, death counts and population estimates for Clifton Forge city,"
"Virginia (FIPS code 51560) have been combined with those for Alleghany county. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Alleghany, Virginia."
"30. Bedford city, Virginia (FIPS code 51515) data are available only for 1999-2010. For 2011 and beyond, death counts and"
"population estimates for Bedford city have been combined with Bedford County (FIPS code 51019). Death counts and population"
"estimates for this entity from multi-year requests, only reflect data from 1999 through 2010; for 2011 and beyond they have been"
"set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Bedford-Virginia."
"31. Bedford County (FIPS code 51019) has a discontinuity in the mortality and population data between the years 2010 and 2011."
"This discontinuity occurs because for 2011 and beyond, death counts and population estimates for Bedford city, Virginia (FIPS"
"code 51515) have been combined with those for Bedford County. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Bedford-Virginia."
"32. Clifton Forge city, Virginia (FIPS code 51560) data are available only for 1999-2000. For 2001 and beyond, death counts and"
"population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code 51005)."
"Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 through 2000; for"
"2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Clifton Forge."
